Code du département;Libellé du département;Code INSEE;Nom de la commune;Numéro de la fiche équipement;Nombre d'équipements identiques;Activité code;Activité libellé;Activité praticable;Activité pratiquée;Dans salle spécialisable;Niveau de l'activité - Classif.;localisation
44;Loire-Atlantique;44011;Belligné;66842;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.4785440295, -1.02618318963
44;Loire-Atlantique;44030;Chapelle-des-Marais;66863;1;1101;Basket-Ball;Oui;Oui;Non;Compétition départementale;47.4371350794, -2.24565131355
44;Loire-Atlantique;44030;Chapelle-des-Marais;66863;1;7901;Tennis;Oui;Oui;Non;Compétition départementale;47.4371350794, -2.24565131355
44;Loire-Atlantique;44030;Chapelle-des-Marais;66863;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Compétition départementale;47.4371350794, -2.24565131355
44;Loire-Atlantique;44030;Chapelle-des-Marais;66865;1;701;Badminton, Jeu de volant;Oui;Oui;Non;Compétition départementale;47.4371350794, -2.24565131355
44;Loire-Atlantique;44030;Chapelle-des-Marais;66865;1;1101;Basket-Ball;Oui;Oui;Non;Compétition départementale;47.4371350794, -2.24565131355
44;Loire-Atlantique;44030;Chapelle-des-Marais;66865;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Compétition départementale;47.4371350794, -2.24565131355
44;Loire-Atlantique;44030;Chapelle-des-Marais;66865;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Compétition départementale;47.4371350794, -2.24565131355
44;Loire-Atlantique;44030;Chapelle-des-Marais;66865;1;9002;Sport scolaire;Oui;Oui;Non;Scolaire;47.4371350794, -2.24565131355
44;Loire-Atlantique;44030;Chapelle-des-Marais;66866;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Entrainement;47.4371350794, -2.24565131355
44;Loire-Atlantique;44030;Chapelle-des-Marais;66867;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition régionale;47.4371350794, -2.24565131355
44;Loire-Atlantique;44030;Chapelle-des-Marais;66868;1;2901;Football / Football en salle (Futsal);Oui;Non;Non;Compétition régionale;47.4371350794, -2.24565131355
44;Loire-Atlantique;44030;Chapelle-des-Marais;66869;1;8001;Tennis de table;Oui;Oui;Oui;Compétition départementale;47.4371350794, -2.24565131355
44;Loire-Atlantique;44036;Châteaubriant;66910;1;501;Saut;Oui;Oui;Non;Entrainement;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;66910;1;502;Lancer;Oui;Oui;Non;Entrainement;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;66910;1;503;Course sur piste;Oui;Oui;Non;Entrainement;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;66910;1;506;Marche;Oui;Oui;Non;Entrainement;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;66911;1;6401;Rugby à 15 / Rugby à 7;Oui;Oui;Non;Compétition régionale;47.7221583524, -1.38664809937
44;Loire-Atlantique;44109;Nantes;66972;1;1101;Basket-Ball;Oui;Oui;Non;Compétition régionale;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;66972;1;3402;Gymnastique Rythmique;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;66972;1;4301;Judo / Jujitsu / Taïso;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;66972;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;66972;1;9002;Sport scolaire;Oui;Oui;Non;Scolaire;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;66973;1;1101;Basket-Ball;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;66973;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;66973;1;9002;Sport scolaire;Oui;Oui;Non;Scolaire;47.2316356767, -1.54831008605
44;Loire-Atlantique;44036;Châteaubriant;66986;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;66987;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;66988;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.7221583524, -1.38664809937
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;67037;1;3401;Gymnastique Artistique;Oui;Oui;Non;Compétition départementale;47.3035629617, -1.56078596697
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;67037;1;3402;Gymnastique Rythmique;Oui;Oui;Non;Compétition départementale;47.3035629617, -1.56078596697
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;67037;1;3403;Gymnastique Aérobic;Oui;Oui;Non;Compétition départementale;47.3035629617, -1.56078596697
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;67037;1;3404;Expression gymnique;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3035629617, -1.56078596697
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;67037;1;3405;Trampoline / Double mini-tramp;Oui;Oui;Non;Compétition départementale;47.3035629617, -1.56078596697
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;67037;1;3501;Gymnastique volontaire;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3035629617, -1.56078596697
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;67038;1;1101;Basket-Ball;Oui;Oui;Non;Compétition départementale;47.3035629617, -1.56078596697
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;67038;1;6304;Hockey sur patins en ligne / Hockey sur patins;Oui;Oui;Non;Compétition nationale;47.3035629617, -1.56078596697
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;67039;1;701;Badminton, Jeu de volant;Oui;Oui;Non;Entrainement;47.3035629617, -1.56078596697
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;67039;1;1101;Basket-Ball;Oui;Oui;Non;Compétition régionale;47.3035629617, -1.56078596697
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;67039;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.3035629617, -1.56078596697
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;67039;1;3501;Gymnastique volontaire;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3035629617, -1.56078596697
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;67039;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Entrainement;47.3035629617, -1.56078596697
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;67039;1;6301;Patinage artistique et danse sur roulettes;Oui;Oui;Non;Compétition départementale;47.3035629617, -1.56078596697
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;67039;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Entrainement;47.3035629617, -1.56078596697
44;Loire-Atlantique;44020;Bouguenais;67042;1;503;Course sur piste;Oui;Oui;Non;Scolaire;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;67043;1;1101;Basket-Ball;Oui;Oui;Non;Scolaire;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;67043;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Scolaire;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;67044;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Compétition nationale;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;67044;1;6301;Patinage artistique et danse sur roulettes;Oui;Oui;Non;Compétition nationale;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;67044;1;6304;Hockey sur patins en ligne / Hockey sur patins;Oui;Oui;Non;Compétition nationale;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;67044;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Compétition régionale;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;67045;1;1101;Basket-Ball;Oui;Oui;Non;Compétition régionale;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;67045;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Compétition départementale;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;67046;2;7901;Tennis;Oui;Oui;Non;Compétition régionale;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;67047;2;7901;Tennis;Oui;Oui;Non;Entrainement;47.1709061678, -1.61739752858
44;Loire-Atlantique;44020;Bouguenais;67048;2;7901;Tennis;Oui;Oui;Non;Compétition régionale;47.1709061678, -1.61739752858
44;Loire-Atlantique;44109;Nantes;67069;1;1101;Basket-Ball;Oui;Oui;Non;Compétition départementale;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;67069;1;1401;Boxe Anglaise;Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;67069;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;67069;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Compétition départementale;47.2316356767, -1.54831008605
44;Loire-Atlantique;44109;Nantes;67069;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Compétition départementale;47.2316356767, -1.54831008605
44;Loire-Atlantique;44041;Chevrolière;67082;1;701;Badminton, Jeu de volant;Oui;Oui;Non;Compétition départementale;47.0891104813, -1.596195347
44;Loire-Atlantique;44041;Chevrolière;67082;1;1101;Basket-Ball;Oui;Oui;Non;Compétition régionale;47.0891104813, -1.596195347
44;Loire-Atlantique;44041;Chevrolière;67082;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Compétition départementale;47.0891104813, -1.596195347
44;Loire-Atlantique;44041;Chevrolière;67083;2;7901;Tennis;Oui;Oui;Non;Compétition départementale;47.0891104813, -1.596195347
44;Loire-Atlantique;44096;Mésanger;67085;1;7901;Tennis;Oui;Oui;Non;Entrainement;47.4288834101, -1.22583390119
44;Loire-Atlantique;44068;Guenrouet;67114;1;8201;Tir à l'arc;Oui;Oui;Non;Compétition départementale;47.5034137503, -1.95561601434
44;Loire-Atlantique;44081;Legé;67160;1;1101;Basket-Ball;Oui;Oui;Non;Scolaire;46.9003706986, -1.57917124705
44;Loire-Atlantique;44081;Legé;67160;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Compétition régionale;46.9003706986, -1.57917124705
44;Loire-Atlantique;44081;Legé;67160;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9003706986, -1.57917124705
44;Loire-Atlantique;44081;Legé;67161;1;701;Badminton, Jeu de volant;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9003706986, -1.57917124705
44;Loire-Atlantique;44081;Legé;67161;1;1101;Basket-Ball;Oui;Oui;Non;Compétition régionale;46.9003706986, -1.57917124705
44;Loire-Atlantique;44081;Legé;67161;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Scolaire;46.9003706986, -1.57917124705
44;Loire-Atlantique;44081;Legé;67161;1;8001;Tennis de table;Oui;Oui;Non;Entrainement;46.9003706986, -1.57917124705
44;Loire-Atlantique;44081;Legé;67161;1;8401;Twirling bâton;Oui;Oui;Non;Compétition régionale;46.9003706986, -1.57917124705
44;Loire-Atlantique;44081;Legé;67161;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Loisir - Entretien - Remise en forme;46.9003706986, -1.57917124705
44;Loire-Atlantique;44081;Legé;67162;1;503;Course sur piste;Oui;Oui;Non;Entrainement;46.9003706986, -1.57917124705
44;Loire-Atlantique;44025;Campbon;67163;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.4160977851, -1.96776519689
44;Loire-Atlantique;44025;Campbon;67164;2;7901;Tennis;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.4160977851, -1.96776519689
44;Loire-Atlantique;44025;Campbon;67165;1;701;Badminton, Jeu de volant;Oui;Oui;Non;Compétition départementale;47.4160977851, -1.96776519689
44;Loire-Atlantique;44025;Campbon;67165;1;1101;Basket-Ball;Oui;Oui;Non;Compétition départementale;47.4160977851, -1.96776519689
44;Loire-Atlantique;44025;Campbon;67165;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Scolaire;47.4160977851, -1.96776519689
44;Loire-Atlantique;44025;Campbon;67165;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Scolaire;47.4160977851, -1.96776519689
44;Loire-Atlantique;44025;Campbon;67165;1;7901;Tennis;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.4160977851, -1.96776519689
44;Loire-Atlantique;44025;Campbon;67165;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.4160977851, -1.96776519689
44;Loire-Atlantique;44025;Campbon;67166;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition régionale;47.4160977851, -1.96776519689
44;Loire-Atlantique;44086;Lusanger;67171;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.6764268397, -1.58177485033
44;Loire-Atlantique;44036;Châteaubriant;67186;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition régionale;47.7221583524, -1.38664809937
44;Loire-Atlantique;44055;Baule-Escoublac;67209;1;701;Badminton, Jeu de volant;Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67209;1;1101;Basket-Ball;Oui;Oui;Non;Compétition départementale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67209;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67209;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Compétition départementale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67209;1;3801;Hockey en salle / Hockey sur gazon;Oui;Oui;Non;Compétition régionale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67209;1;7901;Tennis;Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67209;1;8201;Tir à l'arc;Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67209;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Compétition régionale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67210;1;701;Badminton, Jeu de volant;Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67210;1;1101;Basket-Ball;Oui;Oui;Non;Compétition départementale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67210;1;1401;Boxe Anglaise;Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67210;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67210;1;7901;Tennis;Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67210;1;8201;Tir à l'arc;Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67210;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67211;1;7203;Sports boules;Oui;Oui;Non;Compétition régionale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67212;1;401;Aikido / Aikibudo / Budo;Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67212;1;3501;Gymnastique volontaire;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67212;1;4301;Judo / Jujitsu / Taïso;Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67212;1;4401;Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...;Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67212;1;8901;Activités de forme et de santé;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67213;1;3602;Musculation;Oui;Oui;Non;Entrainement;47.2909720179, -2.3538291745
44;Loire-Atlantique;44055;Baule-Escoublac;67214;1;6001;Pétanque et jeu provencal;Oui;Oui;Non;Compétition régionale;47.2909720179, -2.3538291745
44;Loire-Atlantique;44026;Carquefou;67217;1;1701;Canoë de randonnée;Oui;Oui;Non;Compétition départementale;47.3017191833, -1.47277200095
44;Loire-Atlantique;44026;Carquefou;67217;1;8502;Dériveur / Multicoques / Courses océaniques / au large / Voile modèle / traditionnelle /match racing;Oui;Oui;Non;Entrainement;47.3017191833, -1.47277200095
44;Loire-Atlantique;44109;Nantes;67272;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Entrainement;47.2316356767, -1.54831008605
44;Loire-Atlantique;44035;Chapelle-sur-Erdre;67280;1;6401;Rugby à 15 / Rugby à 7;Oui;Oui;Non;Compétition départementale;47.3035629617, -1.56078596697
44;Loire-Atlantique;44069;Guérande;67351;1;701;Badminton, Jeu de volant;Oui;Oui;Non;Scolaire;47.3313320913, -2.41703658813
44;Loire-Atlantique;44069;Guérande;67351;1;1101;Basket-Ball;Oui;Oui;Non;Compétition départementale;47.3313320913, -2.41703658813
44;Loire-Atlantique;44069;Guérande;67351;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Scolaire;47.3313320913, -2.41703658813
44;Loire-Atlantique;44069;Guérande;67351;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Scolaire;47.3313320913, -2.41703658813
44;Loire-Atlantique;44069;Guérande;67352;1;401;Aikido / Aikibudo / Budo;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3313320913, -2.41703658813
44;Loire-Atlantique;44069;Guérande;67352;1;3101;Full contact (boxe américaine)/Light contact/First full/Full défense/Super fight/Semi-contact;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3313320913, -2.41703658813
44;Loire-Atlantique;44069;Guérande;67352;1;4301;Judo / Jujitsu / Taïso;Oui;Oui;Non;Entrainement;47.3313320913, -2.41703658813
44;Loire-Atlantique;44069;Guérande;67352;1;4401;Karaté/Karaté jutsu/Goshin jutsu/Kobudo/Nihon Tai-jutsu/Taijitsu/Nambudo/Ninjutsu/Nunchaku/...;Oui;Oui;Non;Entrainement;47.3313320913, -2.41703658813
44;Loire-Atlantique;44069;Guérande;67353;1;3601;Haltérophilie / Force athlétique;Oui;Oui;Non;Entrainement;47.3313320913, -2.41703658813
44;Loire-Atlantique;44069;Guérande;67353;1;3602;Musculation;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.3313320913, -2.41703658813
44;Loire-Atlantique;44036;Châteaubriant;67374;1;3401;Gymnastique Artistique;Oui;Oui;Non;Compétition régionale;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;67374;1;3404;Expression gymnique;Oui;Oui;Non;Scolaire;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;67374;1;3408;Gymnastique Acrobatique;Oui;Oui;Non;Compétition régionale;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;67376;1;8001;Tennis de table;Oui;Oui;Non;Scolaire;47.7221583524, -1.38664809937
44;Loire-Atlantique;44036;Châteaubriant;67377;1;3602;Musculation;Oui;Oui;Non;Entrainement;47.7221583524, -1.38664809937
44;Loire-Atlantique;44054;Erbray;67387;2;7901;Tennis;Non;Non;Non;Loisir - Entretien - Remise en forme;47.6690929055, -1.32185881383
44;Loire-Atlantique;44054;Erbray;67388;1;1101;Basket-Ball;Oui;Oui;Non;Compétition départementale;47.6690929055, -1.32185881383
44;Loire-Atlantique;44054;Erbray;67388;1;3701;Handball / Mini hand / Handball de plage;Oui;Oui;Non;Loisir - Entretien - Remise en forme;47.6690929055, -1.32185881383
44;Loire-Atlantique;44054;Erbray;67388;1;8801;Volley-ball / Volley-ball de plage (beach-volley) / Green-Volley;Oui;Oui;Non;Compétition départementale;47.6690929055, -1.32185881383
44;Loire-Atlantique;44054;Erbray;67389;1;2901;Football / Football en salle (Futsal);Oui;Oui;Non;Compétition départementale;47.6690929055, -1.32185881383
