Code departement;Departement;Code INSEE;Commune;Numéro de l'installation;Nom usuel de l'installation;Numéro de la fiche équipement;Equipement;Batiment;Nombre d'équipements identiques;Type d'équipement_Code;Type d'équipement;Propriétaire principal;Gestionnaire principal;Propriétaire secondaire;Gestionnaire secondaire libellé;Gestion en délégation de service public;Nombre de vestiaires avec douches;Présence d'un éclairage;Chapiteau tente;Etablissement flottant;Salle polyvalente;Restaurant et débit de boisson;Etablissement recevant du public Hôtel;Hôtel Restaurant d'altitude;Salle de danse et jeux;Etablissement de plein air;Enseignement et colo;Etablissement recevant du public Type PE;Structure gonflable;Etablissement sportif couvert;Catégorie établissement recevant du public de 1 à 5;Année de mise en service;Tranche d'année de mise en service;Nombre de place en tribune;Libellé de la nature du sol;Libellé de la nature de l'équipement;Aire d'évolution Hauteur;Aire d'évolution Longueur;Aire d'évolution Largeur;Aire d'évolution Surface;Hauteur surface évolution;Nombre de couloir / piste / poste / etc.;Nombre de vestiaire sportif;Dont nombre de vestiaire chauffé;Nombre de vestiaire arbitre enseignant;Nombre de sanitaire sportif;Nombre de sanitaire public;Ouverture exclusivement saisonnière;Equipement de proximité (ouvert 7j/7j - 24h/24h);Sono fixe;Tableau fixe;Chronométrage;Aucun aménagement d'information;Utilisateur scolaire;Utilisateur club;Utilisateur autre;Utilisateur individuel;Utilisation performance;Utilisation formation;Utilisation récréation sportive;Tranche de date de dernier travaux réalisés;Date dernier travaux réalisés;Aucun travaux réalisé;Travaux de mise en conformité avec les règlements;Normes AFNOR;Inadaptation aux attentes des usagers;Dégâts liés à des dégradations ou à une catastrophe naturelle;Vétusté normal;Accès handicapé mobilité Aire d'évolution;Accès handicapé mobilité Tribune;Accès handicapé mobilité Vestiaire;Accès handicapé mobilité sanitaire sportif;Accès handicapé mobilité sanitaire public;Accès handicapé mobilité Aucun;Accès handicapé sensoriel Aucun;Accès handicapé sensoriel Aire d'évolution;Accès handicapé sensoriel Tribune;Accès handicapé sensoriel Vestiaire;Accès handicapé sensoriel Sanitaire sportif;Accès handicapé sensoriel Public;Accueil club;Accueil salle de réunion;Accueil buvette;Accueil contrôle anti-dopage;Accueil centre médico sportif;Accueil infirmerie;Accueil bureau;Accueil réception;Accueil local rangement;Accueil autre;Accueil aucun;Non chauffé;Chauffage fuel;Chauffage gaz;Chauffage électricité;Chauffage solaire;Chauffage autre;Confort sauna;Confort bain bouillonnant;Confort bain vapeur;Confort solarium;Confort autre;Confort aucun;Démarche haute qualité environnementale;Nombre de couloirs pour les structures artificielles d'escalade;Hauteur pour les structures artificielles d'escalade;Surface pour les structures artificielles d'escalade;Présence d'une signalétique;Présence de moyen d'alerte;Accès pédestre pour le public;Accès route pour le public;Accès mécanique pour le public;Accès nautique pour le public;Accès pédestre pour les secours;Accès routier pour les secours;Accès mécanique pour les secours;Accès nautique pour les secours;Locaux techniques;Locaux pédagogiques;Existence d'une aide publique à l'investissement;Equipement inscrit au plan départemental des espaces, sites et itinéraires;Situation de l'espace ou site de pratique;Site escalade Nombre de voies;Classe fédérale mini;EquNatureClassFedeMaxi;Présence d'une tour d'arrivée;Envol treuil;EquNatureSKAltitudeBasse;EquNatureSKAltitudeHaute;EquNatureSKDebit;Total remontée;EquNatureSKNbKMSkiAlpin;EquNatureSKNbKMSkiNordique;EquNatureSHNbPisteNeigeArti;EquNatureSKSnowPark;EquNatureSKHalfpipe;EquNatureSKKmLance;EquNatureSKBorder;EquNatureSKSlalom;EquNatureSKTremplin;EquNatureSKJardinAlpin;EquNatureSKJardinNordique;EquipementTir1Non;Tir 25;EquipementTir5Non;EquipementTir1NonNon;EquipementTir2NonNon;EquipementTir3NonNon;Tir plateau;Tir autre;Développement de la piste en mètre;Longueur de ligne droite;Nombre de couloir en ligne droite;Nombre de couloir hors ligne droite;Rivière de steeple;Système d'aide à la surveillance;Nombre d'aires de saut;Nombre d'aires de saut en hauteur;Nombre d'aires de saut en longueur;Nombre d'aires de saut en longueur et triple saut;Nombre d'aires de saut en sautoir perche;Nombre d'aires de lancer;Nombre d'aires de poids;Nombre d'aires de disque;Nombre d'aires de javelot;Nombre d'aires de marteau;Nombre d'aires de lancer mixte disque/marteau;Forme du bassin;Longueur du bassin;Largeur du bassin;Surface du bassin;Profondeur mini;Profondeur maxi;Nombre de couloirs;Surface des plages;Nombre total de tremplins;Nombre de tremplins de 1 m;Nombre de tremplins de 3 m;Nombre total de plateformes;Nombre de plateformes de 3 m;Nombre de plateformes de 5 m;Nombre de plateformes de 7,5 m;Nombre de plateformes de 10 m;Machine à vagues;Toboggan;Pentaglisse;Rivière;Système d'immersion personne handicapée;Fond mobile;Mur ou aileron mobile;Eclairage subaquatique;Sonorisation subaquatique;Autre aménagement;Présence pataugeoire;Coordonnées GPS longitude;Coordonnées GPS latitude;Date de création de la fiche équipement;Date de mise à jour de la fiche équipement;localisation
44.0;Loire-Atlantique;44020;Bouguenais;440200006;Stade de Beauvoir;73737;Terrain de Football de Beauvoir;;1;2802;Terrain de football;Commune;Commune;Commune;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;1986;1985-1994;0;Stabilisé/cendrée;Découvert;;105.00;65.00;6825.00;;0;6;Oui;2;Oui;Oui;Non;Non;Non;Non;Non;Oui;;1;1;;1;1;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non;Non;Oui;Non;Oui;Non;Non-concerne;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.63102;47.18126;02/08/2005 00:00;14/04/2017 00:00;47.18126, -1.63102
44.0;Loire-Atlantique;44020;Bouguenais;440200006;Stade de Beauvoir;274957;Terrain d'Entrainement;;1;2802;Terrain de football;Commune;Commune;Commune;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;1986;1985-1994;0;Gazon naturel;Découvert;;60.00;35.00;2100.00;;0;6;Oui;1;Oui;Oui;Non;Non;Non;Non;Non;Oui;;1;1;;;1;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non;Non;Oui;Non;Oui;Non;Non-concerne;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.631;47.18126;07/06/2006 00:00;14/04/2017 00:00;47.18126, -1.631
44.0;Loire-Atlantique;44020;Bouguenais;440200007;Installation du Fougan de Mer;69862;Salle Fougan de Mer;;1;2201;Salles polyvalentes / des fêtes / non spécialisées;Commune;Commune;Commune;;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;1985;1985-1994;0;Synthétique (hors gazon);Intérieur;3.00;15.00;10.00;150.00;;0;0;Non;0;Non;Oui;Non;Non;Non;Non;Non;Oui;1;1;1;;;1;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.57955;47.18304;02/08/2005 00:00;19/12/2016 00:00;47.18304, -1.57955
44.0;Loire-Atlantique;44020;Bouguenais;440200007;Installation du Fougan de Mer;329212;Plateau Sportif;;1;1701;Plateau EPS/Multisports/city-stades;Commune;Commune;;;Non;Non;Non;Non;Non;Non;;;;;Non;Non;Non;Non;Non;;1955;1945-1964;0;Bitume;Découvert;;40.00;20.00;800.00;;0;0;Non;0;Non;Non;Non;Oui;Non;Non;Non;Oui;1;;1;1;;1;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.5795;47.1832;30/05/2012 00:00;14/04/2017 00:00;47.1832, -1.5795
44.0;Loire-Atlantique;44020;Bouguenais;440200008;Stade des Landes;68752;Terrain des Landes;;1;2802;Terrain de football;Commune;Commune;Commune;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;1980;1975-1984;0;Gazon synthétique;Découvert;;105.00;65.00;6825.00;;0;4;Oui;1;Oui;Oui;Non;Non;Non;Non;Non;Oui;1;1;;;1;1;;2014;A partir de 2005;Non;Non;Non;Non;Non;Non;Oui;Non-concerne;Oui;Non;Oui;Non;Oui;Non;Non-concerne;Non;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.58663;47.17565;02/08/2005 00:00;14/04/2017 00:00;47.17565, -1.58663
44.0;Loire-Atlantique;44020;Bouguenais;440200010;Aerodrome de Nantes Atlantique;208147;Piste de l'Aéroclub;;1;2304;Piste d’aérodrome / d'aéroport;Commune;Etablissement Public;Commune;Association(s);Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;1955;1945-1964;0;Béton;Découvert;;2900.00;45.00;130500.00;;0;0;Oui;0;Oui;Oui;Non;Non;Non;Non;Non;Oui;;1;1;1;;1;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Non-concerne;Non;Oui;Non;Oui;Non;Non-concerne;Non-concerne;Non;Non;Oui;Oui;Oui;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.6074;47.1576;17/11/2005 00:00;14/04/2017 00:00;47.1576, -1.6074
44.0;Loire-Atlantique;44020;Bouguenais;440200011;Les Ecuries du Clos;208158;Carrière 1;;1;901;Carrière;Etablissement privé commercial;Etablissement privé commercial;;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;1990;1985-1994;0;Sable;Découvert;;50.00;20.00;1000.00;;0;1;Oui;0;Non;Oui;Non;Non;Non;Non;Non;Oui;1;1;1;1;1;1;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Non;Non-concerne;Non;Non;Oui;Non;Non-concerne;Non;Non-concerne;Non;Oui;Non;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.63005;47.1679;17/11/2005 00:00;13/06/2017 00:00;47.1679, -1.63005
44.0;Loire-Atlantique;44020;Bouguenais;440200011;Les Ecuries du Clos;208166;Carrière Poneys;;1;901;Carrière;Etablissement privé commercial;Etablissement privé commercial;Privé non commercial;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;5;1990;1985-1994;0;Sable;Découvert;;20.00;20.00;400.00;;0;1;Oui;0;Non;Oui;Non;Non;Non;Non;Non;Oui;1;1;1;1;1;1;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non;Non-concerne;Non;Oui;Oui;Non;Non-concerne;Non;Non-concerne;Non;Oui;Non;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.63005;47.16796;17/11/2005 00:00;14/04/2017 00:00;47.16796, -1.63005
44.0;Loire-Atlantique;44020;Bouguenais;440200011;Les Ecuries du Clos;208174;Carrière 3;;1;901;Carrière;Etablissement privé commercial;Etablissement privé commercial;;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;5;2003;1995-2004;0;Sable;Découvert;;60.00;30.00;1800.00;;0;1;Oui;0;Non;Oui;Non;Non;Non;Non;Non;Oui;1;1;1;1;1;1;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Non;Non-concerne;Non;Non;Oui;Non;Non-concerne;Non;Non-concerne;Non;Oui;Non;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.63005;47.16796;17/11/2005 00:00;13/06/2017 00:00;47.16796, -1.63005
44.0;Loire-Atlantique;44020;Bouguenais;440200011;Les Ecuries du Clos;208185;Carrière 4;;1;901;Carrière;Privé non commercial;Privé non commercial;;;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;5;1990;1985-1994;0;Sable;Découvert;;90.00;60.00;5400.00;;0;1;Oui;0;Non;Oui;Non;Non;Non;Non;Non;Oui;1;1;1;1;1;1;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Non;Non-concerne;Non;Non;Oui;Non;Non-concerne;Non;Non-concerne;Non;Oui;Non;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.63005;47.16796;17/11/2005 00:00;13/06/2017 00:00;47.16796, -1.63005
44.0;Loire-Atlantique;44020;Bouguenais;440200011;Les Ecuries du Clos;208201;Manège 1;;1;903;Manège;Etablissement privé commercial;Etablissement privé commercial;;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;5;1990;1985-1994;50;Sable;Extérieur couvert;;40.00;20.00;800.00;;0;1;Oui;0;Non;Oui;Non;Non;Non;Non;Non;Oui;1;1;1;1;1;1;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non;Non;Non-concerne;Non;Non;Oui;Non;Non;Non;Non-concerne;Non;Oui;Non;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.63005;47.16796;17/11/2005 00:00;13/06/2017 00:00;47.16796, -1.63005
44.0;Loire-Atlantique;44020;Bouguenais;440200011;Les Ecuries du Clos;208215;Manège 2;;1;903;Manège;Etablissement privé commercial;Etablissement privé commercial;;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;5;2000;1995-2004;0;Sable;Extérieur couvert;;25.00;20.00;500.00;;0;1;Oui;0;Non;Oui;Non;Non;Non;Non;Non;Oui;1;1;1;1;1;1;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Non;Non-concerne;Non;Non;Oui;Non;Non-concerne;Non;Non-concerne;Non;Oui;Non;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.63005;47.16796;17/11/2005 00:00;14/04/2017 00:00;47.16796, -1.63005
44.0;Loire-Atlantique;44020;Bouguenais;440200011;Les Ecuries du Clos;208224;Parcours de Cross Équestre;;1;909;Parcours de cross;Etablissement privé commercial;Etablissement privé commercial;;;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;5;;1985-1994;0;Surface naturelle;Site naturel aménagé;;.00;.00;10000.00;;0;1;Oui;0;Non;Oui;Non;Non;Non;Non;Non;Oui;1;1;1;1;1;1;1;2000;1995-2004;Non;Non;Non;Oui;Non;Non;Non;Non-concerne;Non;Non-concerne;Non;Oui;Oui;Non;Non-concerne;Non;Non-concerne;Non;Oui;Non;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Non;Oui;Oui;Oui;Non;Non;Oui;Oui;Non;Non;Oui;Non;Non;Non;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.63005;47.16796;17/11/2005 00:00;14/04/2017 00:00;47.16796, -1.63005
44.0;Loire-Atlantique;44020;Bouguenais;440200011;Les Ecuries du Clos;323590;Manège 30*72;;1;903;Manège;Etablissement privé commercial;Etablissement privé commercial;;;Non;Oui;Oui;Non;Non;Non;;;;;Non;Non;Non;Non;Non;;2010;A partir de 2005;0;Sable;Intérieur;7.00;72.00;30.00;2160.00;;0;1;Oui;1;Oui;Oui;Non;Non;Oui;Non;Non;Non;1;1;1;1;1;1;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Oui;Oui;Oui;Non;Oui;Non;Non-concerne;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Oui;Oui;Oui;Oui;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.62998;47.16789;21/10/2011 00:00;19/12/2016 00:00;47.16789, -1.62998
44.0;Loire-Atlantique;44020;Bouguenais;440200013;Lycee Daniel Brottier;208332;Plateau Multisports;;1;1701;Plateau EPS/Multisports/city-stades;Association(s);Association(s);;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;4;1980;1975-1984;0;Bitume;Découvert;;44.00;35.00;1540.00;;0;2;Oui;0;Oui;Non;Non;Non;Non;Non;Non;Oui;1;;;;;1;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Oui;Oui;Non-concerne;Non;Oui;Non;Non-concerne;Non;Non;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.58511;47.18583;17/11/2005 00:00;14/04/2017 00:00;47.18583, -1.58511
44.0;Loire-Atlantique;44020;Bouguenais;440200013;Lycee Daniel Brottier;208348;Terrain de Football;;1;2802;Terrain de football;Etablissement d'enseignement privé;Etablissement d'enseignement privé;;;Non;Oui;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;1986;1985-1994;0;Gazon naturel;Découvert;;105.00;65.00;6825.00;;0;2;Oui;0;Oui;Non;Non;Non;Non;Non;Non;Oui;1;;;;;1;1;1990;1985-1994;Non;Non;Non;Oui;Non;Non;Oui;Non-concerne;Oui;Oui;Non-concerne;Non;Oui;Non;Non-concerne;Non;Non;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.58337;47.18621;17/11/2005 00:00;14/04/2017 00:00;47.18621, -1.58337
44.0;Loire-Atlantique;44020;Bouguenais;440200013;Lycee Daniel Brottier;295809;Salle Polyvalente;;1;2201;Salles polyvalentes / des fêtes / non spécialisées;Etablissement d'enseignement privé;Etablissement d'enseignement privé;;;Non;Non;Oui;Non;Non;Non;;;;;Non;Non;Non;Non;Non;;;1965-1974;0;Parquet;Intérieur;3.00;26.00;14.00;364.00;;0;2;Oui;1;Oui;Non;Non;Non;Non;Non;Non;Oui;1;;;;;1;1;;;Oui;Non;Non;Non;Non;Non;Oui;Non-concerne;Oui;Oui;Non-concerne;Non;Oui;Non;Non-concerne;Non;Non;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.58557;47.18613;02/02/2009 00:00;19/12/2016 00:00;47.18613, -1.58557
44.0;Loire-Atlantique;44020;Bouguenais;440200013;Lycee Daniel Brottier;295811;Piste de Bicross;;1;604;Piste de bicross;Etablissement d'enseignement privé;Etablissement d'enseignement privé;;;Non;Non;Non;Non;Non;Non;;;;;Non;Non;Non;Non;Non;;2008;A partir de 2005;0;Surface naturelle;Site naturel aménagé;.00;200.00;4.00;800.00;;12;2;Non;0;Oui;Non;Non;Non;Non;Non;Non;Oui;1;1;;;;1;1;;;Oui;Non;Non;Non;Non;Non;Non;Non-concerne;Non;Non;Non-concerne;Oui;Oui;Non;Non-concerne;Non;Non;Non-concerne;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Non;Oui;Oui;Oui;Non;Non;Oui;Oui;Non;Non;Oui;Oui;Non;Non;;;;;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.58354;47.18675;02/02/2009 00:00;19/12/2016 00:00;47.18675, -1.58354
44.0;Loire-Atlantique;44020;Bouguenais;440200015;Site de la Roche Ballue;210620;Plage de la Roche Ballue;;1;2402;Baignade aménagée;Commune;EPCI;Commune;;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;2001;1995-2004;0;Surface naturelle;Site naturel aménagé;;100.00;36.00;3600.00;;0;0;Non;1;Non;Oui;Oui;Non;Non;Non;Non;Oui;1;;1;1;;;1;2015;A partir de 2005;Non;Non;Non;Non;Non;Non;Oui;Non-concerne;Non;Non-concerne;Non;Non;Oui;Non;Non-concerne;Non;Non-concerne;Non;Non;Oui;Oui;Non;Non;Oui;Oui;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Oui;Oui;Oui;Oui;Non;Non;Non;Oui;Non;Non;Oui;Oui;Oui;Non;Plan d'eau intérieur;;;;Non;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.65369;47.184027;18/11/2005 00:00;19/12/2016 00:00;47.184027, -1.65369
44.0;Loire-Atlantique;44020;Bouguenais;440200015;Site de la Roche Ballue;268109;Carrière;;1;2414;Site de plongée;Commune;Commune;Commune;;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;2001;1995-2004;0;Surface naturelle;Site naturel aménagé;;150.00;20.00;3000.00;;0;0;Non;1;Non;Oui;Non;Oui;Non;Non;Non;Oui;;1;;;;1;1;2015;A partir de 2005;Non;Non;Non;Non;Non;Non;Non;Non-concerne;Non;Non-concerne;Non;Oui;Oui;Non;Non-concerne;Non;Non-concerne;Non;Non;Oui;Oui;Non;Non;Oui;Oui;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Oui;Oui;Oui;Oui;Non;Non;Oui;Oui;Non;Non;Oui;Oui;Oui;Non;Plan d'eau intérieur;;;;Non;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.65248;47.18359;11/01/2006 00:00;14/04/2017 00:00;47.18359, -1.65248
44.0;Loire-Atlantique;44020;Bouguenais;440200015;Site de la Roche Ballue;268110;Site d'Escalade;;1;3007;Site d'escalade en falaise;Commune;Commune;Commune;;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;;2001;1995-2004;0;Surface naturelle;Site naturel aménagé;35.00;70.00;10.00;700.00;;40;0;Non;0;Non;Oui;Non;Oui;Non;Non;Non;Oui;;1;1;1;1;1;1;2015;A partir de 2005;Non;Non;Non;Non;Non;Non;Non;Non-concerne;Non-concerne;Non-concerne;Non;Oui;Oui;Non;Non-concerne;Non-concerne;Non-concerne;Non;Non;Oui;Oui;Non;Non;Oui;Oui;Non;Oui;Non;Non;Oui;Non;Non;Non;Non;Non;Non;Non;Non;Non;Non;Oui;Non;;;;Oui;Oui;Oui;Oui;Non;Non;Oui;Oui;Non;Non;Oui;Oui;Oui;Non;;;5;07/08/2018 00:00;;;;;;;;;;Non;Non;Non;Non;Non;Non;Non;Non;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;-1.65385;47.18421;11/01/2006 00:00;19/12/2016 00:00;47.18421, -1.65385
